date,pm_total_trade_count,pm_total_notional,pm_market_age_hours,pm_up_last,pm_up_first,pm_up_mean,pm_up_std,pm_up_change,pm_up_min,pm_up_max,pm_up_trade_count,pm_up_notional
2026-02-04,0,0.0,35.93656549333333,,,,,,,,0,0.0
2026-02-05,0,0.0,35.91381672694445,,,,,,,,0,0.0
2026-02-06,0,0.0,35.91079203722222,,,,,,,,0,0.0
2026-02-07,0,0.0,35.90950733555555,,,,,,,,0,0.0
2026-02-08,0,0.0,35.91147249583333,,,,,,,,0,0.0
2026-02-09,0,0.0,35.910557286388894,,,,,,,,0,0.0
2026-02-10,0,0.0,35.898793212499996,,,,,,,,0,0.0
2026-02-11,0,0.0,35.94822558166666,,,,,,,,0,0.0
2026-02-12,0,0.0,35.9504560175,,,,,,,,0,0.0
2026-02-13,0,0.0,35.909688708333334,,,,,,,,0,0.0
2026-02-14,0,0.0,35.940897407222224,,,,,,,,0,0.0
2026-02-15,0,0.0,35.90761637222222,,,,,,,,0,0.0
2026-02-16,0,0.0,35.94023171194445,,,,,,,,0,0.0
2026-02-17,0,0.0,35.93966521972222,,,,,,,,0,0.0
2026-02-18,0,0.0,35.9060469475,,,,,,,,0,0.0
2026-02-19,0,0.0,35.939142699166666,,,,,,,,0,0.0
2026-02-20,0,0.0,35.90950109166667,,,,,,,,0,0.0
2026-02-21,0,0.0,35.941654784166666,,,,,,,,0,0.0
2026-02-22,0,0.0,35.93699136111111,,,,,,,,0,0.0
2026-02-23,0,0.0,35.92543336833333,,,,,,,,0,0.0
2026-02-24,0,0.0,35.93064258472222,,,,,,,,0,0.0
2026-02-25,0,0.0,35.678111604444446,,,,,,,,0,0.0
2026-02-26,0,0.0,35.856110799722224,,,,,,,,0,0.0
2026-02-27,0,0.0,35.7799604675,,,,,,,,0,0.0
2026-02-28,0,0.0,35.90109047611111,,,,,,,,0,0.0
2026-03-01,0,0.0,35.93628466,,,,,,,,0,0.0
2026-03-02,0,0.0,35.8950836725,,,,,,,,0,0.0
2026-03-03,0,0.0,35.77774347277778,,,,,,,,0,0.0
2026-03-04,0,0.0,35.87396679444444,,,,,,,,0,0.0
2026-03-05,0,0.0,35.90686621166667,,,,,,,,0,0.0
2026-03-06,0,0.0,35.93289479111111,,,,,,,,0,0.0
2026-03-07,0,0.0,35.94267531972222,,,,,,,,0,0.0
2026-03-08,0,0.0,35.940434288333336,,,,,,,,0,0.0
2026-03-09,0,0.0,35.87880556277778,,,,,,,,0,0.0
2026-03-10,0,0.0,12.0,,,,,,,,0,0.0
2026-03-11,0,0.0,34.94061610361111,,,,,,,,0,0.0
2026-03-12,0,0.0,35.94244964611111,,,,,,,,0,0.0
2026-03-13,0,0.0,12.0,,,,,,,,0,0.0
2026-03-14,0,0.0,21.107520443055552,,,,,,,,0,0.0
2026-03-15,0,0.0,35.93636383166667,,,,,,,,0,0.0
